,title,genres,release_date,price,specs,early_access,metascore,sentiment,year
31317,Magicka,"['Action', 'RPG']",2011-01-25,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",False,74.0,Very Positive,2011
31320,Europa Universalis III: Divine Wind,['Strategy'],2011-01-21,9.99,"['Single-player', 'Multi-player']",False,71.0,Positive,2011
31321,Bejeweled® 3,"['Strategy', 'Casual']",2010-12-07,4.99,"['Single-player', 'Steam Achievements']",False,82.0,Overwhelmingly Positive,2010
31322,RUSH,"['Casual', 'Indie', 'Strategy']",2010-12-03,4.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",False,73.0,Very Positive,2010
31323,Greed Corp,['Strategy'],2010-12-10,9.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",False,76.0,Very Positive,2010
31327,Need For Speed: Hot Pursuit,['Racing'],2010-11-16,19.99,"['Single-player', 'Multi-player']",False,86.0,Very Positive,2010
31329,EVE Online,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2003-05-06,0.0,"['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Steam Trading Cards']",False,88.0,Mostly Positive,2003
31332,Battlefield: Bad Company 2 Vietnam,['Action'],2010-12-18,14.99,['Multi-player'],False,86.0,Very Positive,2010
31337,The UnderGarden,['Casual'],2010-11-10,6.99,['Single-player'],False,67.0,Mixed,2010
31342,Alien Breed 3: Descent,['Action'],2010-11-17,9.99,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",False,64.0,Mostly Positive,2010
31345,Poker Night at the Inventory,"['Casual', 'Sports']",2010-11-22,4.99,"['Single-player', 'Steam Achievements']",False,71.0,Very Positive,2010
31349,Depths of Peril,"['Indie', 'RPG', 'Strategy']",2007-09-05,9.99,['Single-player'],False,79.0,Very Positive,2007
31350,DeathSpank: Thongs of Virtue,"['Action', 'RPG', 'Indie']",2010-11-30,14.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",False,78.0,Very Positive,2010
31352,Super Meat Boy,['Indie'],2010-11-30,14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",False,87.0,Very Positive,2010
31356,nail'd,['Racing'],2010-11-30,4.99,"['Single-player', 'Partial Controller Support']",False,69.0,Very Positive,2010
31358,Dragon Age: Origins - Ultimate Edition,['RPG'],2010-10-26,29.99,['Single-player'],False,91.0,Very Positive,2010
31361,Grand Theft Auto IV: Complete Edition,"['Action', 'Adventure']",2010-10-27,29.99,"['Single-player', 'Multi-player', 'Partial Controller Support']",False,90.0,Mixed,2010
31364,Blood Bowl® Legendary Edition,"['Sports', 'Strategy']",2010-10-28,9.99,"['Single-player', 'Multi-player']",False,73.0,Very Positive,2010
31366,Bloody Good Time,['Action'],2010-10-29,4.99,"['Single-player', 'Multi-player', 'Steam Achievements']",False,73.0,Mostly Positive,2010
31368,ArcaniA,['RPG'],2010-10-15,19.99,['Single-player'],False,63.0,Mixed,2010
31370,Dead Rising® 2,"['Action', 'Adventure']",2010-09-27,19.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,78.0,Mostly Positive,2010
31372,Lost Horizon,['Adventure'],2010-09-24,9.99,['Single-player'],False,77.0,Very Positive,2010
31376,Front Mission Evolved,['Action'],2010-09-28,9.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",False,63.0,Mixed,2010
31380,Lara Croft and the Guardian of Light,"['Action', 'Adventure']",2010-09-28,9.99,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",False,82.0,Very Positive,2010
31381,Borderlands: Claptrap's Robot Revolution,"['Action', 'RPG']",2010-09-28,9.99,"['Single-player', 'Multi-player', 'Downloadable Content', 'Full controller support', 'Steam Cloud']",False,69.0,Very Positive,2010
31385,Aura: Fate of the Ages,['Adventure'],2004-06-24,4.99,['Single-player'],False,63.0,Mixed,2004
31402,Commander: Conquest of the Americas,['Strategy'],2010-07-30,9.99,"['Single-player', 'Steam Achievements']",False,68.0,Mixed,2010
31403,Alter Ego,['Adventure'],2010-08-03,9.99,['Single-player'],False,59.0,Mixed,2010
31406,realMYST,"['Adventure', 'Casual']",1993-09-24,5.99,['Single-player'],False,66.0,Mixed,1993
31408,Sword of the Stars: Complete Collection,['Strategy'],2008-10-03,9.99,"['Single-player', 'Multi-player', 'Online Multi-Player']",False,75.0,Very Positive,2008
31409,Riven: The Sequel to MYST,"['Adventure', 'Casual']",1997-10-29,5.99,['Single-player'],False,83.0,Mostly Positive,1997
31410,Hearts of Iron III: Semper Fi,['Strategy'],2010-06-07,4.99,"['Multi-player', 'Co-op']",False,65.0,1 user reviews,2010
31412,Prince of Persia: The Forgotten Sands™,"['Action', 'Adventure']",2010-06-08,9.99,['Single-player'],False,75.0,Mixed,2010
31413,Jolly Rover,"['Adventure', 'Indie', 'Casual']",2010-06-07,9.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",False,71.0,Very Positive,2010
31423,Sniper: Ghost Warrior,['Action'],2010-06-24,7.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']",False,55.0,Mixed,2010
31425,The Guild II,"['Simulation', 'Strategy']",2006-10-12,9.99,['Single-player'],False,61.0,Mixed,2006
31427,The Guild II - Pirates of the European Seas,"['Simulation', 'Strategy']",2007-05-18,9.99,['Single-player'],False,63.0,Mixed,2007
31428,Puzzle Dimension,"['Casual', 'Indie']",2010-06-21,2.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",False,79.0,Very Positive,2010
31434,Rig n Roll,['Simulation'],2010-06-04,4.99,"['Single-player', 'Steam Cloud']",False,61.0,Mixed,2010
31435,Theatre of War 2: Africa 1943,"['Simulation', 'Strategy']",2009-04-24,4.99,"['Single-player', 'Multi-player', 'Steam Cloud', 'Includes level editor']",False,63.0,Mixed,2009
31436,Theatre of War,['Strategy'],2007-04-19,3.99,"['Single-player', 'Multi-player', 'Steam Cloud', 'Includes level editor']",False,66.0,Mixed,2007
31438,Reign: Conflict of Nations,['Strategy'],2010-06-30,3.99,"['Single-player', 'Steam Cloud']",False,60.0,Mixed,2010
31442,Day of Defeat: Source,['Action'],2010-07-12,9.99,"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK']",False,80.0,Very Positive,2010
31443,Blacklight: Tango Down,['Action'],2010-07-14,0.99,"['Single-player', 'Multi-player', 'Co-op', 'Partial Controller Support']",False,65.0,Mostly Negative,2010
31445,Chaser,['Action'],2003-08-22,4.99,"['Single-player', 'Multi-player']",False,66.0,Mostly Positive,2003
31447,LEGO Harry Potter: Years 1-4,"['Action', 'Adventure']",2010-06-25,19.99,"['Single-player', 'Shared/Split Screen', 'Full controller support']",False,79.0,Mostly Positive,2010
31448,Arma 2: Operation Arrowhead,"['Action', 'Simulation', 'Strategy']",2010-06-29,19.99,"['Single-player', 'Multi-player', 'Co-op', 'Captions available', 'Partial Controller Support', 'Includes level editor']",False,73.0,Very Positive,2010
31449,Singularity™,['Action'],2010-06-30,29.99,"['Single-player', 'Multi-player']",False,76.0,Very Positive,2010
31452,F.E.A.R.,['Action'],2005-10-17,54.99,['Single-player'],False,88.0,Very Positive,2005
31453,Tropico 3: Absolute Power,"['Strategy', 'Simulation']",2010-05-17,9.99,"['Single-player', 'Downloadable Content']",False,79.0,Very Positive,2010
31463,Napoleon: Total War™,['Strategy'],2010-02-25,19.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",False,81.0,Very Positive,2010
31465,Borderlands: The Secret Armory of General Knoxx,"['Action', 'RPG']",2010-02-25,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",False,86.0,Very Positive,2010
31466,Dawn of Discovery™: Venice,['Strategy'],1999-11-30,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content']",False,78.0,Very Positive,1999
31468,Napoleon: Total War™ Imperial Edition,['Strategy'],2010-02-25,19.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Stats']",False,81.0,Very Positive,2010
31469,Battlefield: Bad Company™ 2,['Action'],2010-03-02,19.99,"['Single-player', 'Multi-player']",False,87.0,Very Positive,2010
31470,Supreme Commander 2,['Strategy'],2010-03-01,12.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",False,77.0,Very Positive,2010
31473,Sonic &amp; SEGA All-Stars Racing,['Racing'],2010-03-03,9.99,['Single-player'],False,65.0,Mostly Positive,2010
31474,Silent Hunter 5®: Battle of the Atlantic,['Simulation'],,9.99,"['Single-player', 'Multi-player', 'Co-op']",False,62.0,Mixed,
31475,Assassin's Creed 2 Deluxe Edition,"['Action', 'Adventure']",2010-03-09,19.99,['Single-player'],False,86.0,Very Positive,2010
31476,Just Cause 2,"['Action', 'Adventure']",2010-03-23,14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",False,84.0,Very Positive,2010
31479,"Warhammer® 40,000: Dawn of War® II Chaos Rising",['Strategy'],2010-03-10,19.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Cloud']",False,85.0,Very Positive,2010
31480,Shatter,"['Action', 'Indie']",2010-03-15,9.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",False,84.0,Very Positive,2010
31482,Dragon Age™: Origins Awakening,['RPG'],2010-03-16,9.99,['Single-player'],False,82.0,Very Positive,2010
31483,Command &amp; Conquer 4: Tiberian Twilight,['Strategy'],2010-03-16,19.99,"['Single-player', 'Multi-player']",False,64.0,Overwhelmingly Negative,2010
31485,Dark Fall: Lost Souls,"['Adventure', 'Indie']",2010-04-21,12.99,"['Single-player', 'Steam Trading Cards']",False,75.0,Mixed,2010
31496,Tom Clancy's Splinter Cell Conviction™ Deluxe Edition,['Action'],2010-04-29,19.99,"['Single-player', 'Multi-player']",False,83.0,Mostly Positive,2010
31498,Flotilla,"['Adventure', 'Strategy', 'Indie']",2010-03-29,9.99,['Partial Controller Support'],False,72.0,Very Positive,2010
31500,Sol Survivor,"['Indie', 'Strategy']",2010-03-15,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",False,75.0,Very Positive,2010
31501,Sherlock Holmes versus Jack the Ripper,"['Adventure', 'RPG']",2009-12-23,9.99,['Single-player'],False,73.0,Mostly Positive,2009
31506,Nancy Drew®: Warnings at Waverly Academy,['Adventure'],2010-01-13,6.99,"['Single-player', 'Steam Achievements']",False,76.0,Positive,2010
31509,Dark Void™,"['Action', 'Adventure']",2010-01-19,9.99,"['Single-player', 'Partial Controller Support']",False,57.0,Mixed,2010
31513,Bob Came in Pieces,"['Adventure', 'Indie']",2010-01-22,6.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",False,73.0,Mostly Positive,2010
31514,Mass Effect 2,['RPG'],2010-01-26,19.99,['Single-player'],False,94.0,Overwhelmingly Positive,2010
31515,Hotel Giant 2,['Simulation'],2010-01-27,7.99,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats']",False,58.0,Mixed,2010
31517,Mass Effect 2 Digital Deluxe Edition,['RPG'],2010-01-27,29.99,['Single-player'],False,94.0,Overwhelmingly Positive,2010
31518,Toki Tori,"['Casual', 'Indie']",2010-01-28,4.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor']",False,80.0,Very Positive,2010
31520,Aliens vs. Predator™,['Action'],2010-02-16,14.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",False,68.0,Very Positive,2010
31523,BioShock® 2,['Action'],2010-02-09,19.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support']",False,88.0,Very Positive,2010
31524,Lost Planet: Extreme Condition Colonies Edition,"['Action', 'Adventure']",2010-02-11,19.99,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Partial Controller Support']",False,70.0,Mixed,2010
31526,S.T.A.L.K.E.R.: Call of Pripyat,"['Action', 'RPG']",2010-02-11,19.99,"['Single-player', 'Multi-player']",False,80.0,Overwhelmingly Positive,2010
31528,Galcon Fusion,"['Indie', 'Strategy']",2010-02-11,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud']",False,68.0,Very Positive,2010
31529,Left 4 Dead 2,['Action'],2009-11-16,19.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available']",False,89.0,Overwhelmingly Positive,2009
31531,Gyromancer,['RPG'],2009-11-18,5.99,['Single-player'],False,71.0,Mixed,2009
31534,Ninja Blade,['Action'],2009-11-19,9.99,['Single-player'],False,61.0,Mixed,2009
31536,Rogue Warrior,['Action'],2009-12-01,4.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",False,29.0,Mixed,2009
31537,King's Bounty: Armored Princess,"['RPG', 'Strategy']",2009-11-19,9.99,"['Single-player', 'Steam Cloud']",False,82.0,Very Positive,2009
31538,Broken Sword 3 - the Sleeping Dragon,['Adventure'],2003-11-14,5.99,"['Single-player', 'Partial Controller Support']",False,82.0,Mixed,2003
31540,Gothic® 3,"['Action', 'RPG']",2006-10-13,9.99,['Single-player'],False,63.0,Mostly Positive,2006
31542,Altitude,"['Action', 'Free to Play', 'Indie']",2009-12-04,0.0,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Includes level editor']",False,79.0,Very Positive,2009
31550,Borderlands: The Zombie Island of Dr. Ned,"['Action', 'RPG']",2009-12-08,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",False,84.0,Very Positive,2009
31559,Nancy Drew®: The Haunted Carousel,['Adventure'],2003-08-22,6.99,['Single-player'],False,85.0,Positive,2003
31560,Nancy Drew®: Last Train to Blue Moon Canyon,['Adventure'],2005-10-18,6.99,['Single-player'],False,77.0,Positive,2005
31561,Nancy Drew®: Danger by Design,['Adventure'],2006-07-11,6.99,['Single-player'],False,70.0,Mixed,2006
31563,Nancy Drew®: Secret of the Old Clock,['Adventure'],2005-07-26,6.99,['Single-player'],False,80.0,Positive,2005
31565,Nancy Drew®: Curse of Blackmoor Manor,['Adventure'],2004-10-25,6.99,['Single-player'],False,81.0,Positive,2004
31566,Nancy Drew®: Danger on Deception Island,['Adventure'],2003-10-01,6.99,['Single-player'],False,81.0,Positive,2003
31574,AI War: Fleet Command,"['Indie', 'Strategy']",2009-10-21,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",False,80.0,Very Positive,2009
31575,Elven Legacy: Ranger,['Strategy'],2009-10-20,1.99,"['Single-player', 'Steam Cloud']",False,68.0,7 user reviews,2009
31577,Borderlands,"['Action', 'RPG']",2009-10-26,19.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",False,81.0,Very Positive,2009
31579,Operation Flashpoint: Dragon Rising,['Action'],2009-10-06,9.99,"['Single-player', 'Partial Controller Support']",False,76.0,Mixed,2009
31580,STAR WARS™: The Clone Wars - Republic Heroes™,['Action'],2009-10-06,19.99,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",False,46.0,Mostly Negative,2009
31582,Lucidity™,['Casual'],2009-10-07,5.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",False,59.0,Mostly Positive,2009
31587,Tropico 3,"['Simulation', 'Strategy']",2009-10-20,9.99,"['Single-player', 'Steam Achievements']",False,79.0,Very Positive,2009
31588,Red Faction Guerrilla Steam Edition,['Action'],2009-09-15,19.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,82.0,Very Positive,2009
31589,Resident Evil™ 5/ Biohazard 5®,"['Action', 'Adventure']",2009-09-15,19.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,86.0,Very Positive,2009
31590,Zuma's Revenge!,"['Action', 'Casual']",2009-09-15,4.99,"['Single-player', 'Steam Achievements', 'Stats']",False,78.0,Very Positive,2009
31592,STAR WARS™ Jedi Knight: Dark Forces II,['Action'],1997-10-09,5.99,"['Single-player', 'Multi-player', 'Local Multi-Player', 'Partial Controller Support', 'Steam Cloud']",False,91.0,Mixed,1997
31594,STAR WARS™ Jedi Knight II - Jedi Outcast™,['Action'],2003-09-16,9.99,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Partial Controller Support', 'Steam Cloud']",False,89.0,Very Positive,2003
31595,STAR WARS™ Jedi Knight - Jedi Academy™,['Action'],2003-09-16,9.99,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Partial Controller Support', 'Steam Cloud']",False,81.0,Very Positive,2003
31596,Twin Sector,"['Action', 'Adventure']",2009-09-16,4.99,['Single-player'],False,49.0,Mostly Negative,2009
31597,Majesty 2,"['Simulation', 'Strategy']",2009-09-17,9.99,['Single-player'],False,72.0,Mostly Positive,2009
31599,Madballs in Babo:Invasion,['Indie'],2009-09-17,4.99,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",False,79.0,Very Positive,2009
31601,AaAaAA!!! - A Reckless Disregard for Gravity,"['Action', 'Indie', 'Sports']",2009-09-03,9.99,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",False,81.0,Very Positive,2009
31603,Quantz,"['Indie', 'Casual']",2009-09-03,9.99,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",False,67.0,Mixed,2009
31604,MDK 2,['Action'],2000-05-01,9.99,['Single-player'],False,83.0,Very Positive,2000
